,user_id
24774,cebf0b61b2dd8883359e3247979301d79a248c37
24781,556557a7bf50b6d4105e3bba1ecb8daaff7969cc
24801,5c597664c9e728cd776d8d4b9bc9823ea15abf6e
24842,a1e5d316b5e5151d8079a063f5edb42fbb8d1aa3
24888,df576258e114403b482a2f27f2c5619df4c27a74
24898,a84dab2d0dd967d002cea226fbc0a6446bbb7014
24947,37a8e0d8e4fc8cc03be56671e063af20237d6019
25026,50e8b82d39627c1aef0df5ad97b4a66a629c8edc
25136,4c6e2b39891084e55a670676aecc582a7ad5eee4
25280,68a6115c99279c5fc14b2d4e2350c8b8e1560b6e
25298,c68d59ba24af0df3f2c0332c9b8927fb68149b77
25338,d11d53f1ebded8a07ed80d9c153ad862e168b0ff
25350,b81b63d5c1f33fa670b56c491566b4636d5767c9
25386,93235f9469ab99ee196f320d1336c4fb21ae8d59
25415,c0b20c353055f4e82f098a41f5ce268007379b47
25432,6ea03299fe0e15c7dbce1a69fc1be81758c319cb
25454,354cfdb566f543bb5b810a4d8959d974a30797fd
25476,b98490b4e714cbdf98f4e819c150fc6eff83cb28
25483,b3600138c3d96e91c3c763d235a4615155eb5e86
25492,1e29a630789f366d6382ef220dacd13845a5b28e
25506,4926960fa1f2aa9f6c46bf591e83bb4e3d7f6a6f
25561,c4db08899f2ff9c754c4a8302a21ce7365f0b155
25579,e934f5a246024dea38ed8067da83d50a67683e7a
25608,c11f385c46ee197327cfe84d4b13f2b95639ca42
25616,10e1c96eeaf82f3076fe31bed9a67bb733ef9ff5
25709,9c77441414c7814cb430d272576e8cee2db0cdf3
25729,4bbaaf451f51a4d62e3691f79cc82aa0c2d0e663
25755,3d99047909d9c47f123eac09bc78ed8af367f011
25762,383fea5bdcd02eee18613da5812302ef3eaa2aec
25780,a15e46cfcb4158cfc84d8af0e0e90ae0e06661a4
25811,0b9a6a7975b818259222ae7434a1095834d25b92
25855,134f64ac7c45b7b2808574df0cef33f96cf54b73
25913,cd4566f790e053cccf8448fe1d126f3c4ef2e996
26034,16f5dc37b96c153c462bf306ceef36112d36346e
26077,818d363c191b02180f51d8569eb65ee8f2bdf888
26236,e9b86ca8cd62f072419112174f1a9427dd40aed7
26453,1ceb5b69909fc226527ec9a3c83258569e3bedaf
26478,5696bf760215a24ba6f381b8e466828131ddf13b
26607,0d0f80a34807aab31a3521424d456d30bf2c93d9
26640,3ce7067b513365723918990494043ba6ad12fbc8
26658,e859ed1b50bc1fd3a0fe3979bec8a633dfbfe344
26731,298046102e1a580f22be28ca99ffd1c6c35db1bb
26771,d2f7afe12fbd26fc2bed0039740fc6af579920c0
26799,09a1088c7189e85c1088d43749247fdc84881567
26879,43e7d807d3e0213f8dfa4d4d156845a3d71976df
26895,d3d1a42ae9889e9a4b0d0d8a484e62eb5cd5f7be
27005,671535e41cf20fc48311fccc5256aa1e18aca115
27071,7b6801d157c41dafd3871e2a88e6d1929a48a630
27081,0b03286244d1cb0662fefddade241f56a1bae573
27136,bf00bdda03e001b3d8ab6a63f16a8bdc371648ee
27164,b47e1ddd6072a05ad4a2ac718e6f1eca3c99d70c
27205,17ab37e19269a3d1e0ef60892b7d06461774c148
27218,cc62e608a1a21353e1673817973235cde4116bad
27446,9e203b9f99b39fce61aca28d439dcee8c7914420
27492,b7fa3fe1f2d2259712e7d91fd8d2039b25798897
27511,4eeb2b3849621d81e72010cf6b01147d86220ac7
27535,83d749fe111a23344f4b347a25ee653d66396e64
27633,fc604c906ec7bb98c494ef7659b0d3dc75503812
27677,0a452fab76371dc44e0d8ad6f012b2ee346617e5
27687,ba4ee5987d1bfb288926f74d9fecb60385b43860
27711,b8668c3da5fadb1f0f9f88608d1940b5360f2ccb
27718,d78ac5a502737fc0da12fe564b14654f58d87466
27798,4e32e7efbea85d6f73a1cad6abb9a0863973d433
27857,838108b69c82ebdf7cddd61ac2c0e1d2572e43b6
27897,73c3ca3eb795705018c5bded9cd6a5559cf62933
27936,25918b59c1b7ff80dff2e7ca5fd88912193b0503
28016,96de646dade100899a06e48d7df20846652b888f
28066,da3752e8cc04d3b335d4d1149df799fbd47237c2
28143,9b1a2cbd5d5c40fa18ca5c38fc6d5b6dc2921dc4
28159,a0128276010825ca58b3c9006311f1d2c6f2483f
28210,1308a501ceac8d48b544e134367c4cac114feb26
28231,3a6b893f5616e95213f61e87e3022a3d665afa7c
28249,eb7e19974c5321dbf6f8c9c9c61f52db4681bd29
28307,8244d38b6505d44c6f44a4b29ad7fa260578e419
28358,bc3bc88934db1d20cac25a96a9f1c057b98e679d
28393,a3fb99d74a6e78329d34fa30f8bfff25442bbc5a
28429,db3a17db7eb306d986a13762abc118d7a508af19
28466,85e3419d1c9a24b532943283432b8bc08d9ff882
28472,9c08ae642cda7f69dfa3f00c4593c848409bbfff
28551,ac1cb58f839ae6773732125e99b4a7394e0661e4
28756,3d922caa4ba9b9e7e5d87bda2a0f0d532ada81ed
28791,6df4f5b910ef83ee016e0b210d8630719445c700
28815,d370ea8c8bf4d08c34214abb7f17e482c2b774d4
28872,f75f28e55687cb252e52f50cf93ec5be7bff5e97
28885,94cc291f6455241c0c1de9db5c0f1d70a20146a3
28898,b5fa506db94aabf3f86e4a799e8af247a26680df
28943,a5684a503fb4e1079e0aa4ea223cdfa566bc1579
29028,d8cf86a2dd6406c0ca5e02d43982c82402fea60b
29070,8b0578e3b7ee700785e4c9d9726bba44b3472bad
29091,d63ab7dfb4913bacdd8d771216074d8cb3e887fd
29131,89b5eb4d62536570cbcf1dfe621f5d59125568fb
29155,530b94ecae74ff525738bfd053f1bbee2a505078
29180,276aff7e222be66e5e69298f631c726907afa1cf
29189,de4cec62bfb6a7be09ba1123bf03c315377be7fd
29221,a288b2f9e7fa17486a33aa33203d53a542077d76
29232,7aec2eb348ca2deace19d4829e4f4ddf48e3f912
29261,f8ae59c070d0b3fadc84c4d9f18475a61d7d37eb
29329,8e8b32a1621d2950fe9a6384d8fb594fd25525df
29638,7f4c09f1e5b09f9f1f14a42708df71b44feb30e1
29746,e22fcdc5244cb450ca181d72f293229b5e02249c
29766,d3603accdfbc59f5e5c8d32dd3b3f45788756168
29794,d35b0732c847a16b8a58beed5180e3287061b439
29837,47cdb865650adf1e789b8cf2649d73e17dfe27b7
29853,841f98bb6dbee8d229767839a989d88eda9f7757
29885,c2289ef976862683593699ceaea8889f9da279b2
29923,899ad8c283d7ca9aadb84ad93a00d6cea50f1fd7
29965,855df4e3ccf28db6888768da0cd588c5daa7cb7e
29984,4f8069af6e4de72d619bda3801c0d44f8cc82719
30001,15b64f7a097c90b540b492e360a643d45234cfd9
30046,7be439230bebc2193fe80d33219313340819176a
30204,019d0d1c7a01f8736ba59a124160e5fc70666db7
30308,c01c97d7270db93277833ffb63a6132d3f134238
30317,db3ce83a853d8185d34e02c1dc817d7989475b88
30351,a35b5104fb1e002ba16dc72b1ccc1f908f9a131d
30401,93fa4d478220364f99da5e8648b661b24df7bb12
30417,b441788992d8d31698a936d94c149ee74252f0b6
30475,2aa991d816553f172338ba4834193aba92abb4c3
30515,7b544bb0c02878033e4e4eea4df0a10466a71405
30584,fed37c4c49c9f217b3371c2f2c0e7541656e55cf
30663,348e742bd90942cff36c5f9c31f1f0a3b7591753
30686,bc281e9299c877b533df33326547b127c5f8111c
30762,b2cbcf5ea3c6ea3ee41ceac0ef247c2b1ddedbdc
30806,340859101b5970bf435a1ecb8c40652a428de8ee
30851,9c8bdd66608468fe0779a978765aa8760572c99f
30916,fbd14aa950314d4ea7f64c50f8b357d364a5b94c
30933,68155015599ef535e5ffc92cf55e3544c8f51d90
30954,23fd43c7dce6e899792fd41036eb3069baab43e8
30966,4c6ec11bf897c14a44f56a9616f0942764d28227
30978,3800316358cefa31ef7047a14134b5729654a761
31024,df7559a12676263dad3af310d99dccc15e382a72
31038,5d5292006ba24728132385c17927c3ac00225498
31095,0ec9cc33028dff6209aa49bf645ef64bdcbe00fc
31115,6e90c8066ef7a7271b0b0365ffd705caa4e904ea
31163,2ecb1e0b9acbb2070fe7cde895824c3922dc783b
31194,62c9cb65f8221a68b50fc60650fdcebc5904063f
31251,4f0ddb2be2780b5841f966a1c25210d89b8a8e85
31269,498479b43245566bc99bcf5473cc873bdeb940cf
31296,85de112e63c6c3b4272ae71fa2ba2c5fd9e3032c
31466,aed57ad1b08eea72bc966a49e37802186312c199
31588,8f0e25d95d6e30f0993b9f57fca6c431d78f5a2d
31674,0f6b8ea5ba6f7df04932cee775b4fc2eb9281dbb
31710,b120b6564a43de85b3e5c508575e272df18f0538
31720,812cf79ba35572a8c427953f8dbc2a499aa1235c
31740,0659229d409ede40887c2a4bc44e8b264a7b8b40
31782,2a8a8f48fd4eb5ca4b64874162df4fdf584d89c4
31855,adf6a9704716ca63c98f81472a27ffc3523cf683
31868,54b96c7e5f266326271fac0f01b2e1dfba1fc876
31891,d605b7fe1645e05ff094b364b603456ce8126643
31921,e51bbbd28659be4018f7640978adfbd96dd2e9f8
31937,77031dd03ce64b026eb7b12adc6ebbe96224c941
31939,9792d04129332d23112c129b6481ea4c728e5c7e
31969,e4d4e50c99ed5b3dfe740fa1ccbe6be41eeb4f35
32036,7b9bce4c88f478500d4b5766acb1765f86983631
32091,e0355e3d283e6ea57efe67aedf0110524287459b
32108,3a5d603a2f97a9c5af4d05fce82bff041559348a
32135,d9f1290b068e09c6516cdfe115277cf24c3ae293
32189,640ce32f473e577a2f9faecc7747cb818656512d
32249,35ed283ca7c23d7c55acca818f6e295934a04d4a
32296,e376b24d90c39bdc1eb4b184b0e1374f2c112801
32331,a53daf8c24f79a519aa01696912d22321b2f803d
32439,f5865320a3e907796ccdde833531aff0e6a2819b
32457,e63051684b17e6ac91aa4dc82036950231b2e630
32483,88196b0f0c0d76e819237dd2853024263e6e1631
32659,e0eeff31c4975103c873b118626fd94bd90564f5
32687,c52c650431343b7a3f1e7d74cf4e404aa1e63745
32701,745cf1e37e3f3bd8aaa5af509b566ff643aad4ff
32763,31897482e3e42923f011085ab9efb12a9d2539ce
32785,28a13c030a3f5abbf7ed66ef8d214d3c3cf933db
32805,ce87ae0c8777f209562f884c56cfc7f5fbd8aff2
32844,270dffee86b3e7bfb81892f5ae2c60c1d2f15839
32870,f44d8770d07911d66c10c60da16c46b792adc894
32881,6df748807f979d27c638229f6dd1d39a9a0b7f61
32916,86cfbc3e656e30fa56e5fc3ec23d8afcfc11a22f
32943,43a26f554db13c6852489d2edf2614a74e9010c8
32985,480a08cc4b0ed5da63a5690279b8e90e045c54b2
33004,90869545dedae56f33e3bb3d5120e7ed0e8a21d9
33021,93343771b28f20c8cad2e1ae18cbd77235b1aef6
33073,5462b5897ac839f2e0a9b0a8e824c30dc7f30cd5
33107,2091a91cb091b4174738dfa64bf7422605bc66a7
33129,ce4e6988645faf5b7996a5454c9f0b0b7a540aff
33150,9756eb22e18dd0339be9af22df75777a25d1bf39
33176,c805be0828a5321aa74ec285a394d9a02cc259f8
33213,2a4f77664159ab2061cac88c748b38bb64fc9548
33232,063ef0cd02c950d0fe5799257907d85c0d341470
33352,8d7a377e07cbfbd379697674fd335b9234bd5b96
33355,24d201191adfbd97d2cde9f440cf61bbaeaaa5a2
33378,75be24a82525a5b466e4f518c95d72f20ef76ca0
33671,b88de0b31ca3b37eeadcdbf43f327e9e83a2595b
33706,b380327f11d2f9899c701f51b4731de3caf6b139
33776,9b285d0b497bd45d11865b854091613395eb3197
33830,71adcead7547d8c4c0d4ab616ef10c6c64a78b34
33862,ed3be4ef883a2a7abeb2342527a55c709b780a1b
33931,5c855c96196f23de17179bf5ff3a46bbbe4ed45f
33967,f4c7c7eb3c53d3280baa28aed1506775f28812d3
33989,76a93df417be0b66f3b40981f78d677db16dbe16
34003,1986f5657d2e87dff2c09be1eb705fed1866b399
34033,6427472ad76634402c0ec53efa2935ab6673b3aa
34045,ed0f4979ffddc0010244638a3b956510624dc6a9
34378,581d7afe5a36f20d00d5a1ec2e7bb36a0135ce4e
34486,1d0e2d525b7f35e333288e3d0095286baca23cd3
34559,6c8cb7d7924a76edaf6e494f59277624087d40bb
34600,2985f5774898ea0fadc05bd4c10253dcfd48d28c
34622,0cbf94d3a3f54e5bbd779dd389c1155418b3aa56
34636,bdc7c976ce178aa4e75bbf9874fdaf327f3d3fe2
34677,beab889eff4a3493d8de6b962feeea8a1b5d62be
34790,e2ab3d64f84052226d05c89c4fff779a52bff97f
34850,abada30bfac12b807ce9735153fa4710fe4307d3
34869,bb84b605789d898993e2c6fbda4d57a8bc8da369
34888,c96a8e2a24091554ecc3250236acaf8cc09ab188
34911,719e0f56a1c53db06e92637c54c33826f698aa55
34939,d7f41adfaaa9ce6178371a8172c259775cfb82aa
34970,854c2f6006b851a8d0583d6947efefbeb7907199
34998,aa80992e5d8457f42aea6ab238e9ad3c346fcaac
35002,1387fa354f537d53a8124f21c74ff6d7ff524feb
35027,61b5c914308cf06f29ecdf036e05aade87d48d47
35132,7c86176941718984fed11b7c0674ff04c029b480
35217,ff18ea9a13583f7f7aaa83719e0b22ce5618e9cf
35293,1dbfe3d49c838f7e9e8a108f6afa037bed391910
35365,70161ddbb03f14a972c47bcbcd883475b84a81a1
35438,46ed213b6429d92ceb35e8a5553007c8f0b5bfc3
35459,dc7a0bb89d69e71780c33a9bf9084284fc294209
35504,9ae23008dc462f59a7e5ac74d9fb03cb106096dc
35592,18bb5b0762063e6d2a5efc933b907a64ec926f32
35621,7b4dcc25f741d2cf272d2fcfd04a032c68d38eec
35639,a70e3e7eb050c31f07de865758ab1ab7cb735826
35673,079255bdeae163a2a66f9b9e33dc6e3f0e4e6dd7
35685,cb1a2953ca939209e26337a8d6d7c2716d6b4248
35717,57b4b9921b3eab5f8bcb76efece1accccffa1004
35780,c5ef1f72c52de43647ef960e6a1e0c53ae37ef02
35789,2a294bd589db99006b60495697de1f4c3666e1a5
35908,ac397c4b06be6daacff8ef3a5fe4e4eb1781d5a9
35918,73e9e981d5fc2a6453cdfb5025e2fa0a144a4142
36054,9642b099d56e3b2002a42320afbf83606bb06f2d
36073,d253ea7a210de16f723a165fd8525e8fc73f3939
36102,48901d4b55615deb4231a07965a762e605343dd3
36117,36c4d97ee375bfde314e938d31f7b32e7e195fd5
36177,9e924bdbca1f7eb8873741a929e133027fc2f593
36207,5c2510560078bc7d66ac6ca27d4c58aa11dab1d4
36234,763fd2b191396bd6343057f1d05e1649b1a6fbd6
36262,0afcc0e9095c8efaa6efc60db63e5f3b7a5a5000
36277,31c44e3a00437755069631cc25f94b4511771933
36305,3d35a87576e7e8bacd04c97a5502404e141e9233
36351,e1d1f6bd9500087b1f77d0d47a12f4740aed6f58
36368,14b46a393796e537e15eb2a6a2544a8f86e2e5cc
36399,c9994a8139efcd587d0df268f578b89568e5de0d
36414,896b3326a69e0b39762896c7499dc681da56ac67
36445,8465815105a293918b7f0f4b24837d93c894c89a
36458,1ee591a388274035a4fd8a4ae40a9589d320bb9d
37047,5e6d145756bd99d8ec13cf1bdcb08c9433727e02
37064,6d4698e5c77b56e54c5e4ced67da7b99fb6dfdf6
37100,40e30471ffecfd7b5731df8ad4ed4b7c62fb3b42
37198,888a965551f18e111fdbf17867ef64a0231fab9a
37249,ac05a6127dd0098b594c273778838ab186fbaa43
37251,3ae4bbc2b3f93e4d789f46a1a0d9c30a33063340
37280,1c923dcab3d9a822328e169930f313178be819a0
37316,3a6f3d2e6c4491d95bd22c6075c744dbeedb4cef
37324,3ba3e50d6adecf296b904a1516a77cb5a64dfc2a
37415,d838e97500dfcef25dc123ce501e2da0e6c361bb
37553,ee6936a4d513142bd00d475dd3d3e6b08b88652f
37612,f015075eb9b3cbdd629ecb23186491d551092107
37637,ddd4fe98c55187b75bbcc3488cd485a27cb26099
37705,dd9e6924235d74c8d74f266d13a48844bc2afbe8
37725,bd7bf8a7cfef10b5f59a7b6ca637540d2107ad49
37741,c26e08f6ee82fbe528bc94a585a3f785a6e77397
37782,89bc5817b49ec68b6f2ccd677676c51da9139d6d
37788,5733e74e9200a729955fdc2d8160c3d92aa0ab6f
37827,348359b071d2c8855695c479672074548b43a4b0
37845,b815402389348ad52b1152a5cb2815a3bca2f214
37894,cb921eb5aaea2161016c0842bff830bc051b0bb5
37911,a050120b2b904bcb3f2cdc362e00f1e6bbbb7b54
37923,5f07309f801582fc0fce1c176718d065fa6ea079
37988,4af3839455acccd403dc43faa59ab51de7ecb5f7
37993,ba6d4b7387aa241831dd879f9ff1a697ff508177
38015,4632b0b63f82a27d2262d3f664bee4556ccaaf97
38042,f5fd22336bc56a56d4fe64d3e753ff5275db1c70
38067,1ae87ee3f4cd5cff7ba443da3d41836182c08245
38168,73cfbbfc36ec6f6d2fccb9dcc8fc28e2604e3a18
38210,942dffcd3aa7b7a98b405b1c0b3cbaab24c5fa4a
38220,f904f6ed9ac7c35f4771c69a9ef38e797e4e4baf
38272,37de1b345ce1af2bee847872da4b886e0bfc8362
38318,a37ca4c1a3c0669329282eb2d757e1cb365d0631
38343,3c1b7bf269b1cfbb42f6bb8abb622ce720b7c00d
38361,dac821fa75a40a9c1dd845864b120cda076f3813
38435,02c2dbc1119bca9513259f1b1903432538037d10
38474,cea5d4345acd83e823e7e02839521455045c29b6
38522,326dfffcfd9b8210d71626d91592cd03ba493b50
38572,b4bc8f00051edf047f120b6ccabc8b81e1927639
38587,5b27a99169fd85d31b9c46c6ebe16b42a40e9911
38626,405d29f1c07646a27a3216a69d286fa080aab8e6
38832,6279734d7e01ab803a6c5d1a49c9b902d2c554f1
38874,b09e30b7c10fe07b9cecb65a65b89a3e17d016e2
38899,8f5d48634ebccbcb6f5f8ee28f5687eb1583b953
38936,32fe8a8c93847b8771d357411d3aa73413d72779
38999,bc52ed22944862375579a227329a3cb98142708c
39071,8176760411671009ff348ead5c13f98b88fef9e7
39109,644f4a874dad8aead067ba0d6afe34bac0d28c9d
39116,4d996c8f99e52d6d20bb992631886dcd12651c65
39158,7aee2e5e3fd83fef7fb576cd5d1ae3916cccf0d3
39172,1dc0b27138685317425ff57338e49e3d383022f9
39245,49d20b2ebf80b6b2ee7fcfe93210833daa894c82
39262,06f6fe893a71eb9936bcdf81591ef9cfa792d126
39305,f625cabc005f268d8d9f5a46c4072bd49e3e6d4c
39320,d8df72fc0d892328e92a8e7129805da4f14d65f9
39452,867d0328105ef693b9b880b21c9c90fa04f34fa8
39569,3a2d14d806542495b8c522dc2e67c8f42e770589
39624,84e59d648d1c8fdb05d594558ea5bea96dfbb1a9
39671,c678d82dceaf9377b75a407a623740d06d44af1b
39712,15ebca6f56d2dbbb94b5fb72f4b481ae9481f6af
39733,9d3b0a91c20d8d2759b069251964dde1f99b2763
39793,b5b50bd23dd36f20335eed7f081e313cdf592c0c
39845,6fdf27954530ec03740a003b1d226a1341254d75
39881,76235885b32c4e8c82760c340dc54f9b608d7d7e
40198,ba48ea204a2d5aa4e394f6186b22f64aab39c261
40214,7ea016e249d4851792aa36d98db1b58c9674e592
40245,467a4f49d627eed03d57ede137133bc690998a28
40260,97cef9e72f7e5327b1f32b1b22d04c9ba73116b9
40326,623ac6b147f4d4d25f8240fbcfad5c826e331e1d
40340,6fae6e72f3079b6ca69e56f51bc597364470fbee
40399,6968c412ccd247eb383129803054ba185fde91a3
40599,f1471722827e7707d4fbf25ab7b009f5183407ff
40644,f950c72da3617fe94a02c753dfeedb5a7acf6def
41017,7a9acbc8569de8e7ff141cb635ab3b049248a8e6
41035,14a2164d869d1fb9562edb1a8e2bba195d17c184
41187,f3e32f4fea30bfb2c05dbbb84b0c1e84dfa9c95c
41207,058dfa536e28efc9dd0318beaeebd98b5190cced
41250,8003b3b7e36cb11ab1a3703926a2a723de16d753
41267,0e36a24e6e75334a58856920191aa7271480808d
41296,49917cc2a92adfa6e6637bcd9e7f6756bbe51be1
41302,29b40bc13a61c3c7fddfdfb070f384daf4f47847
41320,3787873b732d1d1d96d3ac1c7c07bdc83d59365e
41350,81f893f39abbe79494fb43abe9f8dafba90562b6
41374,63336e6e694361f57b6cae9f67bf5d793f86e1fb
41436,0f78b75616a51fc40ff0ac27589c6901bc0637e8
41870,10a3892e98246158d7a650d87c3666ca973eef37
41954,412c4636b3b1537b5767cf5e13d66de483df4ab9
41964,70cdd10334a370a8e0e74ceaa6121ec3c2b4c3f3
42001,4d8014f71ac81811ede984330be78b1717a1c46c
42006,f6dcd5180d7219559cdcc30f121b2b431cd7c4e1
42076,a665f40939631e279156345e0a49cc54a241bbb7
42091,ba0fb3286df53448c10c43b91fa35ccb7ddcc27b
42134,4f85abfc7c0ed5c7ee84b02650aa640ed4479255
42203,38e14a812d745cf3c5e09918b31b6a4b7fe0227d
42208,56b6469ac703c8f1aca0b0df8db384fd10d3a6ed
42331,7da13f5899d8634ca511658647b317731f2ca44f
42352,42fb07aaed4ccf666fa8a81dc38ff13ec106f896
42397,078bb0965eb5c6469410b740aee27d643f5e83c3
42417,380ace956087e21f01a6cd8b91c0543578ed999e
42418,00a443baf550f4bbdd974ba73720abf2759166f3
42490,3f34a22fb2d5c56b36de0084d86ec139624e3f0a
42504,bb1d5d9cb36a63b42a9c94f84d007e0627e7d2e2
42515,4f8529d7bc6ae437d084630894286a680d810426
42560,6cb4cf5afaa044c5bcf9db1ae8421167aa7a8f02
42569,cc9fc2eccf0d6fe78d1fb2b0c3ff924f54482169
42659,463d9d2dc3e1cb2ab86dba983134e279886070e5
42683,41ef7daf3d368922c9676d3f90c8fe931cac1d35
42782,34e98850451665aad24d8c4474d4565686d9d2a3
42804,fdb815231ee1d66f383b80d279bd58769dfe59ff
42831,5230748f8c48b0fd32ea0e508983fb115b2e70d6
42846,312366958fcb107062517567dbb68f423941554b
42892,80d0e18e5aae5bd6bc6b0cc917840dc9c63ed64d
43033,85f92f3711693ff3e833d77e606ab028807ed82d
43310,70067c78afadb4960783baed9e326cf4e3154aee
43360,9b51a95afc171f1c44245ace88fa930c0e63beaa
43395,fad2be1bed3a066687f47d2ad051ffae301d3203
43405,8f01d61e7ffe38e0367709a43e107626148bad95
43486,c5f40b021c8c4c3964c042880c1c4304a1a6e2d1
43544,a29b8d40470bda120239cebab1f438a677d49294
43568,4012a2b15ea8881a252a0cb5dbb6bfd7de926034
43613,b882a5b0dbd1a80533e40745be976f19d1fad5b0
43683,4e11f45d732f4861772b2906f81a7d384552ad12
44937,0ecb1f480ebb237dc7821c898c94219cdfe38789
44958,088b4feaa95d73bee79a30dce63022ce6aacfbd5
44985,3f3b1a24aaa8ff773e4eb56b620d70374d68eea3
45014,d1dc21bf4d140a1f98e193dc8ebbe19e7929be23
45133,b7bee4e0abd7a0ce8c0a1ea9d6c03fe37a2d31be
45252,ee535929a577b71ba77589eb65735dcb2c7f3bb6
45301,8693845e275e06d6441a9b08c0cba9de99edacfb
45319,9dc8b0f000792df949a0a0ad8eba2724335568f7
45548,db2e94a18c9848feabfec8b59908d312c4ff3524
45550,e0f31e1222913901ad649b3ef52f8b43f582fa5b
45587,c74f92651979d64bcfe5f1c3552651a7d8688358
45599,d030ff953b1518f83d8ca31631a177ec1d6701e7
45614,0d0dc361136730a8d39a29a8224db6f873227085
45698,6256c731435979a467e5475b7e521c6d4d059263
45756,1a4f2d9fdfd834e1a8b0ecc3559e67971d6e78f1
45891,9c636cd99fd19cd0c026959e796b55647e9e2b38
45987,ef60f1da62dd1d05ae22e2990907b167c3171389
46088,6ff002fa5c96a44558e77c15aff3abce03e8967d
46111,2d13f85a0541908aae3bf124d959eed4cb5ed3b8
46165,7418a0d451168de0fdec6185eca8f9f9f2cd4ff0
46190,0e98ee94e6752c0017f514e39ad35eacd2b0419e
46197,c1709e5c5135e353707fd4fe13044aed43058858
46234,c6fcdd70205883d5dbfd732272fb1ee17f75a62a
46235,0a9abfa62117d21f2b5f0157b886d3decd6fb864
46263,f99b9596900eb1d07136d158a4a157f9c40f39e5
46300,08368834de0aa0a58094eb94419ada791405369c
46457,99dd788445b253f1632ad448be5661567af9f733
46467,9fc658d18b6afd03f3c77dd8095762faaa41ac86
46505,fc63701e1400552db859dcf20db6ef559c61b519
46543,6131d7debff5555eb8e4a4e6e19b2c26cbc79205
46544,a18944f1928523e79c9594e072302a71ec10a4cd
46614,0e741cfe121bb619177be8d8a135a2d3692d9c90
46745,b08c89c2ba53c413375602b3d4687d4f9b260593
46837,6af6f297392d75844e09ed95424d49a4a1f179aa
46848,a638267332cc16d9493d53be38f318e1ef86a4e6
46883,fa60f1524b645681e567f1409ff599479658dcf6
46984,c9f6db3fd5534ac1767e57a4d082d38c5e29486a
47039,5bbdf0419ed1b0f865890189ef1764152461a3fa
47057,28e7388a08d9443c23524e4942ccfc1e9437b790
47065,b060d8ee0a018bc167f2feaaf9f50d5c84ac6ae4
47123,cc2dc14c7dac1037a3beed1c9094a6d710f3ee98
47219,ad17296a51bc948b8a3c2de6fa7bf8a5f4af7f4a
47310,24b2620223ee6443aa3d06f64129df892687ca43
47328,334498b1c6a5f8fb1c963338caccdafac68d5dff
47347,e53116e1ce4a3d5ffd333e343685a59cfe6bc380
47383,ee5e6de7d90730fbb624b3b36b4eb9caa1d2c74b
47397,5d430e925662032ccc3245e88aca95ff6f49cd0d
47421,cbf471272db7a183cf596a4cb79aa27e7d72dda1
47427,b6922730242c12ffc624470c7b2ed2fd402e36d7
47437,ec1e5cff98929e10cd8f9c70a94ccb2001c31ce6
47464,74174112ddb176f6e3dbf8879d49678308d47ec8
47546,ec6061e55a8307d9357c60d814c7a384d5fff84d
47569,fc595da220f23a6424a46f93627ce7a56a39902e
47613,be52d827a374097c1b9b73ba1589cafa4d9a8260
47699,162707f306224e61b19dd6152df756fa64a7b82d
47734,1e499600cdd715e2680691afb49004311f3386f5
47757,6f1cc8df35dbca39127dc4caad8d72bf2cfc982e
47856,4f8e2e1706afed3074bd52bfe672fcc4364d26a5
47878,a7c4e5316026288c499a59ff03d8732d58206c92
47894,d62b85f681dd1ddf565de9651f2137c625b09954
47928,f89a7edddf2889d1de69afa2a4e41a047c9351d5
47993,f9d10095c18894764196a70ed9dee7ed9e461079
48015,68c08b200edaccd6e6758b8a1c9236322a4a776d
48030,8f53fe289bd80cb1fee543613b282eaa9c483755
48064,3ccbfa3a981ef5b91f4fa38aad9134868584bb70
48106,be90f9e8d8c0001cba41aaebf4fccde54c364949
48131,91964f2b264a1068806b48b3d6902a9e0f833fe4
48163,7f980c8f92afb4132062bda5861121189cd4a9b2
48201,5d579eba844597fd498217472f07a83c26d71e57
48302,622ccc16f8221a3782fe623667f0f8d785a7290b
48327,ae082a1d514a40c16455e7a410be1eb95afa2089
48337,cb72016a84e34c3657d30dd97a95bfb7f9b8d1fe
48345,4500c60a01455508c0cc7fe982ec60b032408e5e
48355,050b132921f5bc4465a0b0d96cbd4e5bb7ba5781
48407,6b43ce6fe46d98d1b53db22a8f1cd5421baedfbf
48422,2acfab65ad8fd9bbb3612ef2a595bb290823e381
48544,b55d68f1a8759157038eb6688e5d6bb1b6336567
48590,e42183f2554f5aab8ed69955885c06dbc1991879
48675,a4e5df56b959395b187624d3e8d9b79f03d817c0
48693,80c64182aea519818391137e81df0712126002b5
49052,878bdaeb36c5de29e4b9224332c93dde3e1c6e5d
49067,00498f4bab2bfeb17680113c7d9525ad5b0ad401
49072,0cc1e1cf9147293498edb6a88eb63ec30c7d64c4
49099,96dcdfee7b6764238ac67e1148b3936635c5a177
49145,f1a94c1fdb88bbed8cbf26f0c6e039783fefacba
49189,f83608aebf45bc646fd53f97ca3a840a2c2a8204
49222,577099a5352259c9b10ce239b6a84d0e4d5e1af4
49248,fa65f290aaa6c9bad0eee641222398f5f0e2944a
49262,b3820910d53309221bb0799dad56c588aa1c0f95
49275,9d214a765d1d0c4a807d7ba2beca9a633b59b10b
49299,7049b343278b3f7f64cb11992d975bf8ab403bf5
